CountyCode,Precinct,Castle / Bradley+Sum(CanVotes),Clinton / Kaine+Sum(CanVotes),De La Fuente / Steinberg+Sum(CanVotes),Johnson / Weld+Sum(CanVotes),OverVotes+Sum(CanVotes),Stein / Baraka+Sum(CanVotes),Trump / Pence+Sum(CanVotes),UnderVotes+Sum(CanVotes),WriteinVotes+Sum(CanVotes),WriteInVotes+Sum(CanVotes),CardsCast,VotesCast,Clinton%,Rep%
PIN,310,2,931,0,45,3,32,1317,17,18,,2365,2345,0.3970,0.5616
PIN,311,0,454,0,22,1,11,728,12,14,,1242,1229,0.3694,0.5924
PIN,312,1,466,0,32,3,11,704,14,16,,1247,1230,0.3789,0.5724
PIN,313,3,498,0,48,0,10,968,17,8,,1552,1535,0.3244,0.6306
PIN,314,0,387,0,30,1,5,706,8,9,,1146,1137,0.3404,0.6209
PIN,315,4,357,1,32,1,5,589,8,8,,1005,996,0.3584,0.5914
PIN,316,0,185,0,16,0,1,338,6,6,,552,546,0.3388,0.6190
PIN,317,3,922,2,65,1,21,1215,12,23,,2264,2251,0.4096,0.5398
PIN,318,3,423,1,35,2,8,597,10,15,,1094,1082,0.3909,0.5518
PIN,319,1,81,1,12,0,1,196,1,2,,295,294,0.2755,0.6667
PIN,320,5,827,0,43,4,14,1059,10,18,,1980,1966,0.4207,0.5387
PIN,321,0,393,1,16,0,12,522,8,7,,959,951,0.4132,0.5489
PIN,322,9,1734,7,102,15,28,1976,28,42,,3941,3898,0.4448,0.5069
PIN,323,5,704,0,63,3,9,762,13,11,,1570,1554,0.4530,0.4903
PIN,324,2,752,1,26,2,8,244,3,4,,1042,1037,0.7252,0.2353
PIN,325,1,834,0,45,3,21,949,15,28,,1896,1878,0.4441,0.5053
PIN,326,1,611,3,30,6,12,658,10,12,,1343,1327,0.4604,0.4959
PIN,327,5,1085,1,61,5,16,1364,15,20,,2572,2552,0.4252,0.5345
PIN,328,1,624,1,28,2,9,724,12,10,,1411,1397,0.4467,0.5183
PIN,329,4,581,3,31,4,8,692,14,16,,1353,1335,0.4352,0.5184
PIN,330,2,517,2,34,3,12,481,11,10,,1072,1058,0.4887,0.4546
PIN,331,5,1222,1,67,1,31,908,12,42,,2289,2276,0.5369,0.3989
PIN,332,0,0,0,0,0,0,0,0,0,,0,0,#DIV/0!,#DIV/0!
PIN,333,3,571,1,36,3,12,695,13,14,,1348,1332,0.4287,0.5218
PIN,334,3,733,1,46,2,20,752,5,11,,1573,1566,0.4681,0.4802
PIN,335,4,801,1,57,3,20,1001,18,20,,1925,1904,0.4207,0.5257
PIN,336,4,725,1,34,10,13,793,18,13,,1611,1583,0.4580,0.5009
PIN,337,7,1132,1,88,3,20,1340,17,25,,2633,2613,0.4332,0.5128
PIN,338,4,683,1,45,2,13,940,15,24,,1727,1710,0.3994,0.5497
PIN,339,8,764,2,55,4,34,845,12,26,,1750,1734,0.4406,0.4873
PIN,340,6,555,5,38,1,12,716,12,18,,1363,1350,0.4111,0.5304
PIN,341,3,612,3,21,1,12,747,19,17,,1435,1415,0.4325,0.5279
PIN,342,1,619,3,43,2,8,822,16,10,,1524,1506,0.4110,0.5458
PIN,343,1,636,0,28,0,10,1194,11,20,,1900,1889,0.3367,0.6321
PIN,344,4,949,3,51,1,15,1907,30,31,,2991,2960,0.3206,0.6443
PIN,345,4,1155,7,91,3,33,1170,10,31,,2504,2491,0.4637,0.4697
PIN,346,3,762,2,42,5,19,684,9,19,,1545,1531,0.4977,0.4468
PIN,347,5,713,1,57,1,9,1097,12,15,,1910,1897,0.3759,0.5783
PIN,348,1,688,2,54,1,21,1124,14,18,,1923,1908,0.3606,0.5891
PIN,349,5,824,3,73,1,17,1276,25,19,,2243,2217,0.3717,0.5756
PIN,350,0,526,0,36,4,5,696,8,17,,1292,1280,0.4109,0.5438
PIN,401,2,1019,1,50,0,7,1770,27,33,,2909,2882,0.3536,0.6142
PIN,402,0,585,1,30,0,5,789,16,15,,1441,1425,0.4105,0.5537
PIN,403,2,681,1,37,1,20,925,15,20,,1702,1686,0.4039,0.5486
PIN,404,2,619,3,34,0,6,810,18,10,,1502,1484,0.4171,0.5458
PIN,405,2,646,0,33,0,13,917,11,14,,1636,1625,0.3975,0.5643
PIN,406,3,490,0,27,0,11,889,6,14,,1440,1434,0.3417,0.6199
PIN,407,0,369,1,31,4,10,614,13,12,,1054,1037,0.3558,0.5921
PIN,408,0,451,1,27,2,6,741,9,12,,1249,1238,0.3643,0.5985
PIN,409,1,405,0,27,0,10,472,10,12,,937,927,0.4369,0.5092
PIN,415,4,898,0,67,1,15,1523,19,31,,2558,2538,0.3538,0.6001
PIN,416,0,401,0,20,0,5,556,12,6,,1000,988,0.4059,0.5628
PIN,417,0,381,0,12,1,3,611,13,9,,1030,1016,0.3750,0.6014
PIN,418,1,555,1,28,0,11,912,10,10,,1528,1518,0.3656,0.6008
PIN,419,0,333,0,17,1,11,596,17,11,,986,968,0.3440,0.6157
PIN,420,6,1065,1,63,3,17,1593,25,19,,2792,2764,0.3853,0.5763
PIN,421,0,15,0,0,0,0,58,1,0,,74,73,0.2055,0.7945
PIN,422,1,361,0,20,3,5,776,9,14,,1189,1177,0.3067,0.6593
PIN,500,3,634,0,19,1,9,209,6,6,,887,880,0.7205,0.2375
PIN,501,7,1009,3,67,6,12,923,9,20,,2056,2041,0.4944,0.4522
PIN,502,4,735,0,34,3,18,779,13,16,,1602,1586,0.4634,0.4912
PIN,503,7,566,0,41,3,15,667,11,17,,1327,1313,0.4311,0.5080
PIN,504,5,892,3,67,0,18,1115,20,16,,2136,2116,0.4216,0.5269
PIN,505,4,793,3,60,3,21,779,5,26,,1694,1686,0.4703,0.4620
PIN,506,3,779,2,58,1,18,823,8,26,,1718,1709,0.4558,0.4816
PIN,507,3,649,3,72,3,16,873,14,21,,1654,1637,0.3965,0.5333
PIN,508,1,573,2,38,2,12,654,10,12,,1304,1292,0.4435,0.5062
PIN,509,2,438,2,33,2,9,358,3,14,,861,856,0.5117,0.4182
PIN,510,3,681,0,43,6,19,561,8,14,,1335,1321,0.5155,0.4247
PIN,511,1,1012,6,45,4,24,1015,15,17,,2139,2120,0.4774,0.4788
PIN,512,0,266,0,33,0,8,292,4,5,,608,604,0.4404,0.4834
PIN,513,0,705,1,37,5,11,1290,30,24,,2103,2068,0.3409,0.6238
PIN,514,1,572,0,28,2,13,1185,19,17,,1837,1816,0.3150,0.6525
PIN,515,3,610,3,28,2,6,1442,28,16,,2138,2108,0.2894,0.6841
PIN,516,2,1544,3,53,4,26,656,11,21,,2320,2305,0.6698,0.2846
PIN,517,2,957,0,47,6,21,499,7,10,,1549,1536,0.6230,0.3249
PIN,518,15,1621,2,126,9,33,1740,19,34,,3599,3571,0.4539,0.4873
PIN,519,5,783,3,61,4,21,1212,22,17,,2128,2102,0.3725,0.5766
PIN,520,2,352,0,21,0,3,429,10,6,,823,813,0.4330,0.5277
PIN,521,1,685,1,43,0,12,814,11,18,,1585,1574,0.4352,0.5172
PIN,522,2,1382,2,49,3,19,1645,25,23,,3150,3122,0.4427,0.5269
PIN,523,4,692,0,26,4,8,881,17,12,,1644,1623,0.4264,0.5428
PIN,524,1,406,1,32,4,7,395,8,6,,860,848,0.4788,0.4658
PIN,525,3,327,0,19,1,6,463,6,4,,829,822,0.3978,0.5633
PIN,526,15,1826,1,149,8,31,2062,21,44,,4157,4128,0.4423,0.4995
PIN,527,9,974,3,89,4,24,997,12,28,,2140,2124,0.4586,0.4694
PIN,528,5,724,1,44,4,15,597,12,9,,1411,1395,0.5190,0.4280
PIN,529,2,819,3,20,5,7,769,19,16,,1660,1636,0.5006,0.4700
PIN,530,10,960,2,62,5,27,1193,9,16,,2284,2270,0.4229,0.5256
PIN,531,4,844,2,70,3,20,1154,14,27,,2138,2121,0.3979,0.5441
PIN,532,4,630,0,49,0,7,929,20,25,,1664,1644,0.3832,0.5651
PIN,533,3,672,0,52,1,12,838,18,21,,1617,1598,0.4205,0.5244
PIN,534,11,809,0,69,3,23,1062,20,16,,2013,1990,0.4065,0.5337
PIN,535,1,1387,3,91,3,36,1385,22,38,,2966,2941,0.4716,0.4709
PIN,536,5,827,4,77,1,14,1246,9,24,,2207,2197,0.3764,0.5671
PIN,537,6,1498,2,100,4,47,1203,29,34,,2923,2890,0.5183,0.4163
PIN,538,6,1683,3,76,3,28,2331,34,44,,4208,4171,0.4035,0.5589
PIN,539,1,901,5,83,5,18,1301,21,23,,2358,2332,0.3864,0.5579
PIN,540,5,1647,3,142,3,27,2317,26,45,,4215,4186,0.3935,0.5535
PIN,541,7,683,2,52,1,25,1008,11,15,,1804,1792,0.3811,0.5625
PIN,542,6,1327,7,115,5,29,2127,26,32,,3674,3643,0.3643,0.5839
PIN,543,1,654,0,63,2,11,1026,21,18,,1796,1773,0.3689,0.5787
PIN,544,2,956,1,64,3,28,1493,11,32,,2590,2576,0.3711,0.5796
PIN,545,2,392,2,29,2,10,676,6,9,,1128,1120,0.3500,0.6036
PIN,600,0,0,0,0,0,0,4,0,0,,4,4,0.0000,1.0000
PIN,601,10,1629,1,105,2,37,1542,23,32,,3381,3356,0.4854,0.4595
PIN,602,2,952,3,75,0,16,1165,21,24,,2258,2237,0.4256,0.5208
PIN,603,3,897,2,47,3,11,1023,4,21,,2011,2004,0.4476,0.5105
PIN,604,2,260,0,12,0,1,353,4,3,,635,631,0.4120,0.5594
PIN,605,0,767,2,47,4,21,457,7,7,,1312,1301,0.5895,0.3513
PIN,606,2,874,1,69,2,32,906,9,17,,1912,1901,0.4598,0.4766
PIN,607,7,784,3,52,2,11,720,8,15,,1602,1592,0.4925,0.4523
PIN,608,2,732,2,39,0,12,780,15,13,,1595,1580,0.4633,0.4937
PIN,609,4,675,1,61,3,17,663,8,8,,1440,1429,0.4724,0.4640
PIN,610,4,483,1,47,2,13,708,10,16,,1284,1272,0.3797,0.5566
PIN,611,2,855,0,52,2,6,1079,18,12,,2026,2006,0.4262,0.5379
PIN,612,2,856,0,37,1,16,776,18,10,,1716,1697,0.5044,0.4573
PIN,613,2,550,1,32,1,8,533,12,14,,1153,1140,0.4825,0.4675
PIN,614,7,1256,3,83,2,25,1444,29,26,,2875,2844,0.4416,0.5077
PIN,615,3,978,1,70,1,19,1130,22,28,,2252,2229,0.4388,0.5070
PIN,616,4,1108,3,66,2,19,1235,23,27,,2487,2462,0.4500,0.5016
PIN,617,4,1316,1,69,5,14,1563,29,29,,3030,2996,0.4393,0.5217
PIN,618,1,432,0,25,0,9,702,8,7,,1184,1176,0.3673,0.5969
PIN,619,1,523,2,26,2,13,794,16,7,,1384,1366,0.3829,0.5813
PIN,620,6,844,3,79,1,23,1210,17,14,,2197,2179,0.3873,0.5553
PIN,621,2,969,2,69,4,25,1096,11,25,,2203,2188,0.4429,0.5009
PIN,622,7,1353,0,105,4,28,1594,19,27,,3137,3114,0.4345,0.5119
PIN,623,1,1034,0,61,1,15,1420,21,32,,2585,2563,0.4034,0.5540
PIN,624,0,446,1,45,0,10,649,4,17,,1172,1168,0.3818,0.5557
PIN,625,5,770,1,54,3,8,879,10,13,,1743,1730,0.4451,0.5081
PIN,626,2,752,1,39,0,7,819,13,20,,1653,1640,0.4585,0.4994
PIN,627,5,1863,3,81,4,20,2816,49,63,,4904,4851,0.3840,0.5805
PIN,628,0,571,2,34,0,7,725,9,20,,1368,1359,0.4202,0.5335
PIN,629,1,709,1,38,1,14,758,13,23,,1558,1544,0.4592,0.4909
PIN,630,4,624,2,53,0,12,758,6,13,,1472,1466,0.4256,0.5171
PIN,631,4,806,2,51,3,8,871,12,16,,1773,1758,0.4585,0.4954
PIN,632,0,1125,2,38,1,8,1552,29,18,,2773,2743,0.4101,0.5658
PIN,633,3,1141,1,74,1,15,1811,22,20,,3088,3065,0.3723,0.5909
PIN,634,0,456,1,40,3,15,963,9,13,,1500,1488,0.3065,0.6472
PIN,635,4,876,3,45,0,11,1220,23,22,,2204,2181,0.4017,0.5594
PIN,636,3,755,2,46,1,16,1258,17,33,,2131,2113,0.3573,0.5954
PIN,637,3,1721,7,98,3,25,2457,33,54,,4401,4365,0.3943,0.5629
PIN,638,1,1001,0,70,0,10,1738,29,39,,2888,2859,0.3501,0.6079
PIN,701,9,1281,5,84,3,23,1880,31,28,,3344,3310,0.3870,0.5680
PIN,702,0,641,1,32,5,9,689,9,12,,1398,1384,0.4632,0.4978
PIN,703,1,430,0,29,1,11,611,11,9,,1103,1091,0.3941,0.5600
PIN,704,4,798,6,53,3,18,1146,8,9,,2045,2034,0.3923,0.5634
PIN,705,2,761,2,46,6,20,1091,16,17,,1961,1939,0.3925,0.5627
PIN,706,1,674,0,43,0,20,1104,17,20,,1879,1862,0.3620,0.5929
PIN,710,0,160,0,11,0,5,302,4,8,,490,486,0.3292,0.6214
PIN,711,3,766,1,47,1,4,1569,31,15,,2437,2405,0.3185,0.6524
PIN,712,7,1293,3,85,4,36,1283,17,23,,2751,2730,0.4736,0.4700
POL,101,8,357,2,40,0,9,1246,5,,17,1667,1679,0.2126,0.7421
POL,102,2,170,2,15,0,0,661,3,,2,853,852,0.1995,0.7758
POL,103,2,1467,5,65,2,24,1246,14,,22,2825,2831,0.5182,0.4401
POL,104,3,965,1,37,0,15,880,9,,14,1910,1915,0.5039,0.4595
POL,105,1,613,2,24,0,16,502,4,,9,1162,1167,0.5253,0.4302
POL,106,2,253,1,32,2,4,822,7,,17,1123,1131,0.2237,0.7268
POL,107,9,664,3,83,5,15,2015,14,,22,2808,2811,0.2362,0.7168
POL,108,1,216,1,22,0,4,761,3,,8,1008,1013,0.2132,0.7512
POL,109,4,1360,7,94,6,18,2429,26,,28,3944,3940,0.3452,0.6165
POL,110,10,904,4,71,5,14,1820,15,,37,2843,2860,0.3161,0.6364
POL,111,7,1409,5,139,6,36,3400,26,,54,5028,5050,0.2790,0.6733
POL,112,3,1068,5,60,2,14,1334,15,,15,2501,2499,0.4274,0.5338
POL,113,7,220,4,23,0,9,837,4,,11,1104,1111,0.1980,0.7534
POL,114,10,1234,3,84,3,21,1723,13,,28,3091,3103,0.3977,0.5553
POL,115,7,911,4,59,6,10,1490,11,,20,2498,2501,0.3643,0.5958
POL,116,3,354,2,18,0,6,613,5,,14,1001,1010,0.3505,0.6069
POL,117,5,1346,4,76,4,29,2073,17,,34,3554,3567,0.3773,0.5812
POL,118,11,1474,4,101,11,17,3133,16,,42,4767,4782,0.3082,0.6552
POL,119,4,208,0,10,0,3,715,4,,8,944,948,0.2194,0.7542
POL,120,2,699,0,34,1,13,977,13,,10,1739,1735,0.4029,0.5631
POL,121,9,1133,0,60,3,9,1028,14,,12,2256,2251,0.5033,0.4567
POL,123,5,793,0,28,1,7,594,8,,23,1436,1450,0.5469,0.4097
POL,124,1,1488,3,72,1,21,1071,12,,25,2669,2681,0.5550,0.3995
POL,125,0,138,0,11,0,2,183,2,,1,336,335,0.4119,0.5463
POL,201,5,1119,9,79,6,16,1164,12,,23,2410,2415,0.4634,0.4820
POL,203,14,579,1,45,3,10,927,10,,21,1589,1597,0.3626,0.5805
POL,204,2,1673,2,11,15,4,106,9,,7,1822,1805,0.9269,0.0587
POL,205,1,1300,1,16,13,5,132,2,,7,1470,1462,0.8892,0.0903
POL,206,3,617,2,27,1,6,457,3,,10,1116,1122,0.5499,0.4073
POL,207,3,324,2,16,0,11,435,4,,8,795,799,0.4055,0.5444
POL,208,3,782,3,40,6,3,1418,6,,13,2261,2262,0.3457,0.6269
POL,209,0,687,1,16,1,6,337,5,,6,1053,1053,0.6524,0.3200
POL,210,0,481,0,6,6,1,62,1,,7,557,557,0.8636,0.1113
POL,211,1,498,4,42,2,8,339,7,,18,901,910,0.5473,0.3725
POL,212,6,337,1,14,2,4,487,9,,8,860,857,0.3932,0.5683
POL,213,1,324,0,9,1,5,270,1,,5,611,614,0.5277,0.4397
POL,214,2,696,1,35,3,9,353,5,,9,1104,1105,0.6299,0.3195
POL,215,0,12,0,2,1,0,53,0,,0,68,67,0.1791,0.7910
POL,216,5,407,2,53,3,15,405,12,,18,902,905,0.4497,0.4475
POL,217,3,746,2,65,7,17,694,18,,20,1552,1547,0.4822,0.4486
POL,218,9,624,2,50,2,11,719,8,,21,1425,1436,0.4345,0.5007
POL,219,1,449,1,35,1,8,585,5,,11,1085,1090,0.4119,0.5367
POL,220,5,602,2,58,1,6,1076,9,,26,1759,1775,0.3392,0.6062
POL,221,5,764,3,62,3,8,1348,18,,19,2211,2209,0.3459,0.6102
POL,222,5,515,3,43,6,8,702,13,,21,1295,1297,0.3971,0.5412
POL,223,6,410,1,42,0,5,553,5,,23,1022,1040,0.3942,0.5317
POL,224,3,527,4,84,1,12,1107,23,,35,1761,1772,0.2974,0.6247
POL,225,5,963,3,58,5,18,706,11,,25,1769,1778,0.5416,0.3971
POL,226,8,537,1,34,3,6,747,6,,14,1342,1347,0.3987,0.5546
POL,227,0,85,0,9,1,1,330,0,,4,426,429,0.1981,0.7692
POL,228,0,619,1,66,0,10,788,15,,28,1499,1512,0.4094,0.5212
POL,229,6,700,4,59,3,18,1157,14,,24,1961,1968,0.3557,0.5879
POL,230,8,655,3,75,1,18,816,7,,23,1583,1598,0.4099,0.5106
POL,231,3,977,4,75,1,24,1231,20,,31,2335,2345,0.4166,0.5249
POL,232,4,506,1,30,4,7,790,5,,10,1347,1348,0.3754,0.5861
POL,233,2,360,2,35,1,5,564,6,,11,975,979,0.3677,0.5761
POL,234,1,108,1,14,0,2,246,0,,4,372,376,0.2872,0.6543
POL,235,7,688,1,59,1,10,1486,15,,30,2267,2281,0.3016,0.6515
POL,236,7,1028,4,125,1,23,2054,23,,46,3265,3287,0.3127,0.6249
POL,237,11,1086,3,133,3,15,2810,25,,55,4086,4113,0.2640,0.6832
POL,238,9,947,6,64,0,20,1076,18,,25,2140,2147,0.4411,0.5012
POL,239,4,874,2,51,4,12,1897,22,,36,2866,2876,0.3039,0.6596
POL,240,4,479,0,40,1,10,1172,14,,19,1720,1724,0.2778,0.6798
POL,241,9,927,2,62,2,15,1762,25,,28,2804,2805,0.3305,0.6282
POL,242,8,699,2,76,0,10,1348,18,,30,2161,2173,0.3217,0.6203
POL,243,8,1268,6,118,2,24,2460,18,,30,3904,3914,0.3240,0.6285
POL,244,5,705,3,48,2,10,1266,6,,16,2045,2053,0.3434,0.6167
POL,245,9,1317,6,113,1,19,2471,24,,41,3960,3976,0.3312,0.6215
POL,246,1,203,1,10,0,2,427,0,,7,644,651,0.3118,0.6559
POL,247,3,855,4,52,6,15,1175,17,,30,2127,2134,0.4007,0.5506
POL,248,12,1347,5,101,4,14,2779,30,,56,4292,4314,0.3122,0.6442
POL,249,2,716,3,79,2,12,1551,15,,26,2380,2389,0.2997,0.6492
POL,250,6,763,1,56,1,9,1258,10,,22,2104,2115,0.3608,0.5948
POL,251,0,156,1,13,0,3,477,0,,4,650,654,0.2385,0.7294
POL,301,3,331,2,26,0,1,626,6,,13,995,1002,0.3303,0.6248
POL,302,3,900,3,40,2,14,621,9,,21,1592,1602,0.5618,0.3876
POL,303,5,779,1,76,3,16,2278,17,,23,3175,3178,0.2451,0.7168
POL,304,6,964,1,85,3,17,2414,18,,28,3508,3515,0.2743,0.6868
POL,306,2,701,3,24,5,6,1119,17,,10,1877,1865,0.3759,0.6000
POL,307,3,363,1,26,0,8,646,5,,4,1052,1051,0.3454,0.6147
POL,309,9,766,1,61,2,15,1385,10,,20,2249,2257,0.3394,0.6136
POL,310,0,162,0,14,1,3,341,2,,6,523,526,0.3080,0.6483
POL,312,7,1202,1,63,4,13,1539,21,,24,2850,2849,0.4219,0.5402
POL,313,6,1027,2,39,3,12,938,15,,11,2042,2035,0.5047,0.4609
POL,314,5,1044,3,53,3,10,1436,17,,15,2571,2566,0.4069,0.5596
POL,315,1,124,0,15,1,4,339,2,,4,486,487,0.2546,0.6961
POL,316,2,301,0,13,0,2,214,3,,3,535,535,0.5626,0.4000
POL,319,1,1104,2,65,2,19,1387,13,,19,2593,2597,0.4251,0.5341
POL,321,8,623,2,45,4,14,1322,8,,33,2026,2047,0.3043,0.6458
POL,322,0,716,1,27,1,7,565,5,,9,1322,1325,0.5404,0.4264
POL,323,3,678,2,30,5,10,671,10,,12,1409,1406,0.4822,0.4772
POL,324,3,470,2,29,8,9,610,11,,12,1142,1135,0.4141,0.5374
POL,325,2,1385,0,6,8,3,84,9,,1,1497,1481,0.9352,0.0567
POL,326,4,1301,3,86,3,13,1425,11,,25,2846,2857,0.4554,0.4988
POL,327,5,1403,3,64,6,25,1655,16,,30,3177,3185,0.4405,0.5196
POL,329,5,901,0,56,8,19,1220,12,,15,2221,2216,0.4066,0.5505
POL,330,2,518,2,36,4,13,535,6,,19,1116,1125,0.4604,0.4756
POL,331,7,446,0,34,2,2,941,19,,11,1451,1441,0.3095,0.6530
POL,332,14,926,3,55,1,19,1552,20,,38,2590,2607,0.3552,0.5953
POL,333,4,836,4,62,1,14,1555,17,,15,2493,2490,0.3357,0.6245
POL,334,2,275,0,15,2,5,682,7,,11,988,990,0.2778,0.6889
POL,336,8,555,2,74,1,6,1341,7,,17,1994,2003,0.2771,0.6695
POL,337,13,764,2,55,3,10,1560,21,,22,2428,2426,0.3149,0.6430
POL,338,2,310,1,26,3,7,559,4,,11,912,916,0.3384,0.6103
POL,339,9,940,4,61,3,15,2103,14,,28,3149,3160,0.2975,0.6655
POL,340,0,169,0,13,1,4,271,1,,3,459,460,0.3674,0.5891
POL,401,1,1126,0,71,2,22,809,9,,16,2040,2045,0.5506,0.3956
POL,402,10,1630,5,78,4,18,1827,22,,23,3594,3591,0.4539,0.5088
POL,403,2,729,1,34,1,7,677,5,,13,1456,1463,0.4983,0.4627
POL,404,11,1533,5,70,8,22,1285,23,,32,2957,2958,0.5183,0.4344
POL,405,2,408,0,16,2,7,228,4,,12,667,673,0.6062,0.3388
POL,406,2,595,0,43,2,14,600,5,,6,1261,1260,0.4722,0.4762
POL,407,4,2383,3,27,13,13,533,12,,19,2988,2982,0.7991,0.1787
POL,408,9,1769,4,74,8,19,1244,12,,24,3139,3143,0.5628,0.3958
POL,409,10,1217,0,38,4,9,801,8,,23,2087,2098,0.5801,0.3818
POL,410,0,272,0,10,1,1,305,1,,2,590,590,0.4610,0.5169
POL,411,2,2123,4,51,5,14,2300,26,,36,4525,4530,0.4687,0.5077
POL,412,6,3511,13,46,16,25,739,20,,30,4376,4370,0.8034,0.1691
POL,413,0,511,4,12,3,5,476,9,,5,1020,1013,0.5044,0.4699
POL,414,2,392,0,28,2,6,1043,11,,7,1484,1478,0.2652,0.7057
POL,415,7,1068,0,59,3,14,1940,16,,21,3107,3109,0.3435,0.6240
POL,416,7,1041,3,40,6,11,1004,9,,23,2121,2129,0.4890,0.4716
POL,418,4,413,3,42,0,14,1354,4,,16,1834,1846,0.2237,0.7335
POL,419,9,2966,10,55,10,35,806,17,,30,3908,3911,0.7584,0.2061
POL,420,3,428,0,9,3,1,377,4,,8,825,826,0.5182,0.4564
POL,421,1,429,0,35,0,8,593,5,,11,1071,1077,0.3983,0.5506
POL,501,1,366,1,3,0,2,13,4,,2,390,388,0.9433,0.0335
POL,502,0,37,0,1,1,0,16,1,,1,56,55,0.6727,0.2909
POL,503,0,145,0,2,0,0,63,0,,2,210,212,0.6840,0.2972
POL,504,2,955,1,45,4,10,1088,12,,23,2117,2124,0.4496,0.5122
POL,505,1,584,0,27,2,13,442,6,,9,1075,1076,0.5428,0.4108
POL,506,4,272,0,22,5,13,661,4,,7,981,979,0.2778,0.6752
POL,507,4,528,1,50,4,5,1012,11,,7,1615,1607,0.3286,0.6297
POL,508,4,310,1,29,3,5,873,9,,16,1234,1238,0.2504,0.7052
POL,509,3,655,1,5,2,3,104,3,,8,776,779,0.8408,0.1335
POL,510,3,441,0,27,2,1,336,6,,2,816,810,0.5444,0.4148
POL,511,2,345,2,25,2,5,867,7,,5,1255,1251,0.2758,0.6930
POL,512,0,235,0,7,0,2,296,1,,4,541,544,0.4320,0.5441
POL,513,0,63,0,0,1,0,44,1,,1,109,108,0.5833,0.4074
POL,514,6,259,2,19,1,2,801,7,,5,1097,1094,0.2367,0.7322
POL,516,4,227,1,13,1,2,588,4,,6,840,841,0.2699,0.6992
POL,517,0,498,1,3,1,2,298,6,,5,809,807,0.6171,0.3693
POL,518,4,440,2,31,2,4,1157,14,,9,1654,1647,0.2672,0.7025
POL,519,1,358,5,17,3,4,460,5,,6,853,851,0.4207,0.5405
POL,520,2,172,2,4,1,0,235,2,,2,418,417,0.4125,0.5635
POL,521,1,253,1,13,1,2,293,5,,3,569,566,0.4470,0.5177
POL,522,3,898,2,38,4,15,1184,9,,14,2153,2154,0.4169,0.5497
POL,523,1,496,1,3,3,6,90,2,,3,602,600,0.8267,0.1500
POL,524,4,680,0,31,2,8,1088,7,,12,1820,1823,0.3730,0.5968
POL,525,0,87,0,7,2,0,194,0,,3,290,291,0.2990,0.6667
POL,526,0,577,0,26,6,6,994,14,,11,1623,1614,0.3575,0.6159
POL,527,4,763,0,32,2,14,780,8,,11,1603,1604,0.4757,0.4863
POL,528,0,406,3,5,10,2,113,2,,2,541,531,0.7646,0.2128
POL,529,3,810,0,44,0,13,1030,11,,24,1911,1924,0.4210,0.5353
POL,530,6,870,0,46,4,21,1107,9,,16,2063,2066,0.4211,0.5358
POL,531,3,212,0,17,0,5,409,4,,4,650,650,0.3262,0.6292
POL,532,4,459,0,17,1,7,495,5,,6,988,988,0.4646,0.5010
POL,533,5,670,2,30,2,13,1038,10,,10,1770,1768,0.3790,0.5871
POL,534,1,167,1,14,2,1,523,2,,0,711,707,0.2362,0.7397
POL,535,1,161,0,15,0,2,481,8,,11,668,671,0.2399,0.7168
POL,536,1,297,0,29,1,10,821,7,,11,1166,1169,0.2541,0.7023
POL,537,3,430,1,42,1,4,1414,12,,13,1907,1907,0.2255,0.7415
POL,538,4,221,0,15,0,4,342,3,,5,589,591,0.3739,0.5787
POL,539,3,347,1,24,2,4,522,11,,6,914,907,0.3826,0.5755
POL,540,3,222,2,10,2,0,739,9,,5,987,981,0.2263,0.7533
POL,541,0,3,0,1,0,0,11,0,,0,15,15,0.2000,0.7333
POL,542,3,501,1,46,3,11,1407,14,,14,1986,1983,0.2526,0.7095
PUT,1,1,304,0,13,0,3,330,1,7,,659,658,0.4620,0.5015
PUT,10,0,511,2,27,0,19,1617,13,8,,2197,2184,0.2340,0.7404
PUT,11,4,682,1,34,0,7,1543,13,8,,2292,2279,0.2993,0.6771
PUT,12,1,236,0,13,1,7,1367,3,9,,1637,1633,0.1445,0.8371
PUT,13,0,41,0,8,0,2,401,1,2,,455,454,0.0903,0.8833
PUT,14,0,18,0,4,0,1,362,1,1,,387,386,0.0466,0.9378
PUT,15,0,298,2,26,1,10,1014,9,9,,1369,1359,0.2193,0.7461
PUT,16,3,537,1,46,1,15,1111,8,6,,1728,1719,0.3124,0.6463
PUT,17,0,239,0,7,1,6,211,2,2,,468,465,0.5140,0.4538
PUT,18,1,601,3,30,0,10,1083,7,8,,1743,1736,0.3462,0.6238
PUT,19,2,229,2,20,1,4,335,5,4,,602,596,0.3842,0.5621
PUT,2,0,372,0,12,1,8,432,4,7,,836,831,0.4477,0.5199
PUT,20,1,205,2,31,0,14,770,7,7,,1037,1030,0.1990,0.7476
PUT,21,4,266,1,22,4,3,599,8,6,,913,901,0.2952,0.6648
PUT,22,4,364,0,29,3,15,1095,9,10,,1529,1517,0.2399,0.7218
PUT,23,0,148,0,27,0,1,816,5,2,,999,994,0.1489,0.8209
PUT,24,1,166,0,16,0,4,1326,6,7,,1526,1520,0.1092,0.8724
PUT,25,2,256,1,18,0,4,1113,10,8,,1412,1402,0.1826,0.7939
PUT,26,3,464,1,27,1,6,733,6,12,,1253,1246,0.3724,0.5883
